0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Cervix-AdenoCA,-0.7311233101370156,-0.5532362345469948,0.2423597905482419,0.3912691932322851,0.9558166798886778,-0.3750988127493036,0.5252011540407974,0.7761285011993881,0.0791229124180429,-0.8101886936865555,-0.038446413719028606,-0.8722736506490641,-0.7975172011098597,-0.7843413340576437,-0.17037598684945093,0.17123929533220836,-0.5704701354990795,0.09754844549621534,0.4946423550533166,0.44232457733393377,-0.32126914704119,-0.8674124457721631,0.08840488140878196,0.4702491535117348,-0.13286016916432944,-0.8535582509695523,0.7941432462767135,-0.2432531283361687,0.3281608302850215,0.7600245429771656,0.044556037067831275,-0.23594702391722525,0.6108414688532152,0.519047034847269,0.26969086706752715,-0.2508753390896437,-0.6123821395674478,-0.3654468343006146,-0.20597027115791147,-0.8689557657272856,-0.9392548655351333,0.47388748123717556,0.07820217467260689,-0.25023475009493173,0.2434112847243682,-0.8233941398862974,0.6520894439904659,0.7945182167919366,0.7087066615729422,-0.026170899065280334,-0.40407708716320484,-0.7963040151384169,-0.7085820390156068,0.8350354244755198,-0.18185829771125017,0.36298905967787465,0.006104804231890287,-0.5922184517733402,-0.003976293666665658,-0.27509857091146195,0.78960387501141,-0.9234783565766029,-0.7023564331810883,0.6710179796288974,0.6639997028292011,-0.7084037898836144,-0.3201301208642751,-0.327408293385509,-0.7980884232280414,-0.11327773252802131,0.8529806544741397,-0.35147778472326213,-0.7278128594743275,0.5991083358070233,-0.5057290318846169,-0.6360090061287497,0.48949698903710304,-0.38932805258448866,0.3827224409167218,0.06271266865653544,0.9817636079878169,-0.5488956325064701,-0.2920510697961641,0.9251250806555705,-0.6799597289294761,-0.2203052978854937,0.4792082086029987,-0.585727644812906,-0.6998326380730142,-0.4064627037729739,-0.9338142081054922,0.6366802977314738,0.31626896843029956,0.13701317319318898,0.5238856080409021,-0.7925724976883542
Cervix-SCC,0.24559718153826063,0.1750508044346238,0.22917223605497603,0.5346986126347717,0.5120638492545376,0.2243242726428026,-0.06556330942864862,0.6673324125134557,0.40590019158794505,0.17768799006495475,0.00955396231529565,0.4101684289032425,-0.13880869959833875,-0.08203157541371471,-0.27383591713613886,0.14815318320030268,-0.024594297128353104,-0.05136284852313179,0.4515794005361761,-0.06632558319094335,-0.11459302225647275,-0.21652677785237007,-0.03428061612733792,-0.16351781872396712,0.04197756202371241,-0.018116891347067874,0.1261815570606077,-0.08085516178693,0.03184768529218726,-0.011305546118484116,-0.011104220420503288,-0.027141063830280726,-0.12807229677048096,-0.041144178086822754,-0.08151777060247853,-0.012429941770836134,0.3514346910492493,0.10704630666874901,-0.028737134769230083,0.13977487058101074,0.10028232183783607,0.13176587611683307,0.08834217812646375,0.2499414895980612,0.0063660154806233025,0.015454669725765653,0.11070226940121883,-0.0435622013904023,0.29111283906876123,0.06582640629475613,-0.023041483051009712,1.0,0.31103644392025465,0.05440543733370017,0.21266436753248946,0.5930993915233768,0.12164069778512579,0.17833803221209127,0.17471224121457443,0.29489663155839896,0.46693474368921506,0.12698987659944844,-0.11543195300098101,0.282824933358056,-0.2815519424926838,-0.2095436376576232,-0.36397496254945294,-0.26915655629805,-0.20576152651948593,-0.05329216411751185,-0.3077824608193777,-0.07742496152082277,0.039397341625907245,0.2797458472071975,-0.18251191306510284,0.06351560547816816,-0.16860131030280698,0.137850797904993,-0.10403986419544968,-0.08750300254953984,-0.06196431984804481,-0.24536213491363817,-0.294312944674198,-0.09247390370962255,0.09178691549925956,-0.21628066437236212,-0.132110124979537,-0.025930916608368187,-0.20373988674101334,0.07580294374542149,-0.10613160053018895,0.7236282609771147,0.001715931702188857,-0.28280281440911875,-0.14294272018814855,-0.02769225142220437
ColoRect-AdenoCA,-0.37923209047458256,-0.2649582397582379,-0.4398612934764701,0.22653469739992327,0.0627264258450506,-0.06922758415857702,-0.3599996255492954,0.549759462313419,-0.23707948877703813,-0.09846561647700966,-0.519437755783659,0.42644926163279934,-0.10348940424474623,0.051612055775092675,0.014904634027084113,0.00041608458375917587,-0.5463062807615536,-0.5683224438324552,-0.6340044691045078,-0.5886798685561772,-0.6353363838628959,-0.6401042244444552,-0.6377925987242817,-0.6332268667820516,-0.44371277086989347,-0.48085362337617216,-0.6378386742438243,-0.513117185339182,-0.6134648458494347,-0.6220460378298291,-0.6342697079862338,-0.5907249996039977,-0.4428255184316893,-0.18895414563173724,-0.10535622387122859,-0.15853984792031894,-0.4315814718979926,-0.2557639239828295,-0.25458319433351345,-0.2195481005226637,-0.018907130162843545,0.23101887403901736,0.3707720201728988,0.2417884529582702,0.04093702874989925,0.10820911353538776,-0.030394738113658296,0.10788300003813873,-0.23724096134578515,-0.4473737757424628,-0.6139509740924084,0.15780203091455547,-0.3768951921760729,-0.37519962563191095,-0.4470819923516287,0.14791489674154001,-0.5045558960414106,-0.2714360559921751,-0.6098626514183004,-0.13593805420489335,-0.221699928735144,-0.24823393950755857,-0.3089484265842491,0.021897561388035842,-0.06599493425959112,0.08483217055739617,-0.2761948191622979,-0.0362347553395493,-0.3846990230263999,-0.11105541545745905,-0.3490935374712296,-0.0643669905033982,0.8842425665382527,0.94928938605892,0.7073120737415107,0.9917210436739194,0.36893942750804837,0.3661196528541385,0.5967039561025743,0.7694602073406361,-0.08790104519181369,-0.19416898944361516,-0.3529874918569158,-0.010564022627384768,0.025836751948070648,-0.49408438386995834,-0.24744322895202084,-0.08447880497580705,-0.012334745095748669,0.32135222429966037,-0.34286390029638536,-0.11657333381298093,-0.02025754034566546,-0.17689777653352978,-0.34223848025856296,0.009478108608157999
Eso-AdenoCA,-0.0053043023110251565,-0.011295803046967557,-0.10475745255175828,0.12517600754110159,-0.08079326992411187,-0.1676810547332025,-0.25164424810511893,0.24416094843998276,0.1829867783504449,-0.07163569259390616,-0.1575650468962565,0.20576033691347798,0.1443874898873783,-0.05488032714491109,-0.13535103991905892,0.3693528357901851,-0.24420573145298938,-0.2627084597109456,-0.19548068063060944,-0.18846928848702885,-0.2866844071772174,-0.3912045737977272,-0.35195781182708746,-0.29898087723555855,-0.26989788385386476,-0.20368030913923618,-0.34918823063693843,-0.23828451781453314,0.11758297504177727,-0.1919557791381122,-0.14282063247925605,0.1352087541782404,-0.20939752263327338,-0.2371218821568587,-0.06634585474373624,-0.17542522205924377,-0.07628465016120965,-0.17119388702952376,-0.06918060145064102,-0.14194327472383678,-0.15878049869578142,-0.14719724399369155,0.11104738816595,-0.06416649742300935,0.1816378734733546,0.009640245499759944,-0.004465479823416953,0.24191275658551487,0.2013209389327818,0.09518872202297411,-0.14418132165804434,0.9994691022835833,0.594521828133294,-0.0930851798462835,0.023612921316848064,0.27556011667764746,-0.017237759271436646,0.17015348395899743,-0.05754331042912932,0.5299115984536285,0.6244178000989434,-0.07648565156743242,-0.06399614290368996,0.44720997649099636,-0.24242805020072444,-0.20224251235448293,-0.35242204884324785,-0.23748317363232793,0.03766675330536796,-0.15113259272522833,-0.14848537975782247,0.0095404577216352,0.08388617344736986,0.1578394001509225,0.005960604755253414,0.5070553831817503,0.19042088270184854,0.22501880152143192,0.07075165310855742,0.3075723744196276,0.1338919560519516,-0.09501634514632477,-0.23216361337797975,0.03050910261838293,0.17829774885247268,-0.06995414039057446,-0.05224885429981697,-0.01219536594803887,-0.0054417331178931,0.045896023657903476,-0.03801646254371868,0.05420661921237401,0.38570283756554674,-0.16458990423066705,-0.09799300705028618,0.08990115436452935
Head-SCC,0.1305054875651429,-0.04676165211527112,0.035831941642533074,0.19289103221333118,0.14673276431807106,-0.10527787753720684,-0.1127637756143917,0.17841137691097111,0.2979773307836211,-0.04940579810317884,-0.04647708656921564,0.20518351408943059,-0.11812911612888878,-0.10236664022599495,-0.26558246645893363,0.1220066369521357,-0.043673500958552554,-0.0884661200640508,0.23663868954049364,-0.031100739420421523,-0.08906156947821628,-0.26632733833450084,0.04222812794435623,-0.07486734345946325,-0.07031790814483055,-0.10353056770954439,-0.04763807242249883,-0.10419314930478217,0.026209800372649486,-0.030831678048819644,0.08819299407674643,-0.01956523666581555,-0.13421190776386896,-0.09141386848430993,-0.06126209910571633,-0.04769043836729602,0.24511115575347453,0.06795131394585294,-0.09089519829477014,0.13401645698303466,0.01898072259219752,-0.016715024077394856,0.08261344841916334,0.08700689561348335,0.0009035798718674486,0.038314269174066086,0.07911629486263407,-0.02461116054882247,0.6972760744898381,0.201304445101352,0.0008032121361085407,0.9991883232112319,0.6541641475099496,0.12584023204383327,0.23358079855966837,0.5588232443304056,0.2394562040365305,0.03606352558899288,0.025531073667973615,0.16343344232856663,0.5770469388767789,0.043338748112384334,0.06292341449456193,0.1432132529512373,-0.07948653957911068,-0.18678171535903645,-0.3248240249103651,-0.18435566048720817,-0.05266788380002493,-0.09703525193466413,-0.31551608520884034,-0.01730455674389039,0.10782948674330796,0.05631862442934251,-0.1760097535302883,0.10902653132740875,-0.014016968199782629,0.06467995320622986,-0.16892793938655332,0.03944709549136175,0.05527628880701841,-0.2703797920086039,-0.27486366078340035,-0.11814874236654652,0.0707114179744811,-0.2212666034593193,-0.1300776358876325,0.2046653030803614,-0.13493770952759412,-0.12641450403373233,-0.20905373440893704,0.3920787499003575,0.008557340953258656,-0.3181490453971596,-0.09890122617732125,-0.05267128744416526
Kidney-ChRCC,-0.06353212029583499,-0.1420082586645282,-0.22790480453388062,0.03045843558680504,0.018494764220328832,0.20452277296699523,-0.10825011601531709,0.873409527063981,-0.23922151633676478,-0.09158836356265924,-0.2392749159370336,0.09482738757494534,-0.17819363020280155,-0.1296777938574267,-0.2030508247984358,0.038556753312115014,-0.2975542923196391,-0.3129718015986325,-0.2834223930200035,-0.277476107402945,-0.3080980885972577,-0.3304792627782527,-0.3204450900543275,-0.3230568299692158,-0.2867257304591984,-0.23959732422465652,-0.2849279012465143,-0.2901138568431702,-0.17718504373956404,-0.23571853864710074,-0.3367248654398773,-0.08816808167656333,-0.150171684158604,-0.13068132758187845,-0.032845323174878385,-0.15293977358162736,-0.17114754909860663,-0.07690824876974074,-0.01573333015624572,-0.17263967482470474,0.25491033912632255,0.7430449402226793,0.10389487642340685,0.4855952730970683,0.012253392285353753,0.17259517411803435,0.02223464352361674,0.15845054171348122,0.2733129086230818,0.02057182438483987,-0.2223075571817796,0.49473172354439227,0.030143261415269813,-0.046830357490611554,-0.09919566260627098,-0.15096242652444142,0.34587742764075263,0.43345913725325513,0.030930154355376695,0.03645379878618467,0.12081380568779036,-0.16339913902819472,-0.21226487030078964,-0.1838249483040388,-0.015842140827698917,-0.04370618824727993,0.011746658399691249,-0.21983783295060946,0.15766369353621945,-0.017845976314684882,0.19530749558207128,0.04715821216978641,0.9990777060778046,0.2457202026097729,0.28082147687981474,0.5339270368084669,-0.03863896826087312,0.10258639433914438,-0.055202353290183144,0.06156525810402239,-0.272566741928244,-0.22349798161005605,-0.28128025279474905,-0.18852659202565356,-0.2180292491548778,-0.007637281317937588,-0.10467738470543038,-0.10109618001645473,-0.2966183442628798,-0.1695606946096746,-0.21421151004738573,0.05152408560558084,-0.3237410813775957,-0.3227103396373751,-0.30143572488497317,-0.2941277930770809
Kidney-RCC,0.012776458757359095,-0.00696880231573424,0.005065473571368929,0.019632338136663915,0.003069069021866073,0.030695946688043433,-0.013178445326460847,0.08991646210110976,-0.023202527409651067,-0.03320395142535908,-0.034656055610060896,-0.01963746921180892,-0.0004552749869584438,-0.006272133064663685,-0.016451057125525703,0.017157198665139334,-0.02356056890541545,-0.038596875181655034,-0.027083415385214527,-0.04024901090387422,-0.05052514223253724,-0.06391129691284554,-0.05817770108420692,-0.05665909083051583,-0.03996267446200524,-0.04387198756515255,-0.04301328374725567,-0.06427575224316591,-0.021760539650286664,-0.03198049131770548,-0.047628954343197555,-0.024417168985362756,-0.013092300050776806,-0.015446840856311423,0.006009280803888895,-0.011067872660200687,-0.018860351559741115,-0.004975866199916642,-0.0370633248362942,0.003265667983763723,0.03810471674601687,0.06151924732285285,0.007287207304567917,0.049048590819684504,-0.011374952846470509,-0.0018682962866631743,-0.011889143660655146,0.007554759061718228,0.24784348537305195,0.057047483876770236,0.06037275522701161,0.07674799240869228,0.9872657262664378,0.06500529957884595,0.45590842117025293,0.07349807411502131,0.21862154950396528,0.03277246141196711,0.06499079813284336,0.016716250467102903,0.14423356177065355,0.006791635410482121,0.1441410007598693,0.007177384095560862,-0.020743670588371555,-0.044561757378993,-0.05230053999520295,-0.0537771668758228,0.023824831833270357,-0.03495136872910641,-0.029011144828818173,-0.034097205836925965,0.14488036848429137,0.007820914174478966,0.017116160744297084,0.06661966439528953,0.07501136146462899,-0.0009766309647546729,0.003346723847182475,0.03340269824442194,-0.01960576860109112,-0.03581653922523753,-0.050365407491603904,-0.03273768435164682,-0.02825099301367696,-0.056976001438979906,-0.04597892671143729,-0.08589923232087016,-0.04551546248656625,-0.058999285321093484,-0.06849689796409235,-0.05540743408474658,-0.05325954680062537,-0.057709602660129866,-0.051785603571923695,-0.06005539583819857
Liver-HCC,0.1563541137426508,-0.013749699605335569,-0.10814318354778461,0.23496373311620664,0.16403477682086676,0.1052544186232953,-0.27613773256749324,0.05610649586584107,-0.10697018568754614,-0.1605923405245507,-0.1854866147779604,-0.14436557136448525,0.3356929237335384,0.19949593946195218,-0.12263453988984166,0.21249189010113873,-0.2199045869423951,-0.18668188182704537,-0.240929624107947,-0.1664270537506896,-0.25010448936423096,-0.3306057598948278,-0.3404766619674731,-0.19636327267105302,-0.26209095239613217,-0.1764598422384074,-0.3552247764673861,-0.2704663119794983,0.049292701123164015,-0.05777768101271897,-0.25216199459308347,0.21379326439455426,-0.2287817833153042,-0.2506857958765747,0.27064642683515006,-0.22124002627867154,0.09016402598133264,-0.0627980289323599,-0.3361568476931491,0.09628996394760238,-0.031569220804887964,-0.20502216889774147,-0.11234837303903016,-0.05102114737063952,0.15402456595772257,-0.09676922416514505,-0.38873665857718587,0.12942815261633617,0.5024985903277867,0.13143378536694922,0.13480560482704276,0.8045198982239233,0.5843298154426781,0.5513037586643347,0.5282102780033772,0.9999442164094284,0.12699679524407798,0.3489938545046503,0.21145536148816976,0.492286498228821,0.5619664953566991,0.741618620682266,0.3359981397396927,0.39508390706437424,0.028360836014700828,-0.08221125621262491,-0.18154276457355475,-0.14623208605885463,0.009674015654501605,0.08860985244182515,-0.22126126446856195,0.006438826184049132,0.09390456506671814,0.060881101592327416,-0.10822419404497506,0.1397786322545222,0.07572510189393784,0.07208944699169244,-0.010891063511352038,0.02983143788776085,0.21038219128565477,-0.03590735998028298,-0.3441418231018379,0.1171572137007467,0.1058254923571438,-0.010479766034582734,-0.1798743286216366,0.1120097932292969,-0.18193987922521915,-0.004149557573126977,-0.2893243805205153,0.34976825696307534,0.037015047158313705,-0.22217036616540284,-0.2238323568736658,-0.057980935241696265
Lung-AdenoCA,0.5350552761637901,-0.07220119376591483,-0.10616893254429953,0.5674124766389117,-0.09553420193611915,-0.2819634210524664,-0.5051823452921308,-0.07917649820589284,0.3426946726876985,-0.0918717543169969,-0.3273630257974831,0.40202274473041666,0.12995687487075616,-0.05376565953240637,-0.5331483204848386,0.2878727074699382,0.6187360762917734,0.2720883354668912,0.7260011665326479,0.3669401964883939,0.08031824767505973,-0.26095938095710886,-0.1626871851698022,-0.1061544098964475,0.4434603006450579,0.04276898660870111,-0.22913018032096155,0.29157824719727643,0.19496983336811366,0.1549468491828625,-0.07677594381376007,0.15244581368415727,-0.1423247227782765,-0.33839455072880475,0.4505636830368906,-0.14037455016478464,0.3770512027906973,-0.07360809309368263,-0.591378618468682,0.15575354898024624,0.03536131644621694,-0.41416598860121995,0.03303444585470543,-0.039386107820920974,0.1321314345789315,0.022141632436511762,-0.44380583322313255,0.15408916279884852,0.36890366075254405,-0.10099301763613122,-0.1144714066194058,0.7553607540145528,0.25897252699690265,-0.2168327427737303,-0.09171689291151457,0.25512509904184566,0.1964181212572229,-0.042120614585326725,0.005999112437490779,0.16421457113095314,0.3820868190339438,-0.1339631136768659,0.06963609211015773,0.021116592378907416,-0.14171937398210716,-0.6139771990916411,-0.44049686139243155,-0.5583602586453655,0.19773806693816262,-0.40017874709979445,-0.4975212307298247,-0.12946807586919917,0.48159345190986114,-0.34288717741977226,-0.278036992961332,0.21071802486876895,0.1781504416559861,-0.26497697160724787,-0.2809649867850164,-0.18449505688869597,0.0014732977789704243,-0.7744611452551524,-0.7477060777277211,-0.5893034984345135,0.0158616137561228,-0.6217926873617514,-0.45188629069673897,0.15450774272537626,-0.26393071887419983,-0.36802387682997295,-0.5117170429711964,0.620535338026478,-0.046289765655221415,-1.0,-0.31715008297435343,-0.5106695218420424
Lung-SCC,0.529709435689325,-0.12704833626538822,-0.07672457137003472,0.4170509408358266,-0.06454812673651539,-0.34487065860984223,-0.4843595096597678,-0.214427013508053,0.3315764491032598,-0.17053985342938574,-0.2225711024382435,0.2951042163703329,0.18971049793123315,-0.023125363877778148,-0.3468892553301038,0.2752924164269967,0.5547200367707997,0.37983431531123635,1.0,0.37950088287582495,0.2032821122688277,-0.14333141620846257,0.08509201731065684,0.04469430959100638,0.4550366060997661,0.06593070273399579,-0.02330412610126887,0.12710171194724895,0.004482710175445953,0.21144707564972634,-0.03163119611980724,0.02759859355552101,-0.2620043159523925,-0.4048665863212798,0.5861036956439588,-0.2762834663825104,0.16510285765471402,-0.18206974621401048,-0.523552458286917,-0.056726697082495225,-0.04818447627694932,-0.4434537877801205,-0.15442489635406956,-0.22678924340080917,0.071105197620693,-0.12833933349793436,-0.546366886926308,-0.05001820612415813,0.5363326382947455,-0.292555135080405,-0.14375220950857467,0.8533108693958391,0.3866382795592684,-0.13226643632988389,-0.09472511958045163,0.5768363764218042,0.3416571730293428,-0.013145004353276412,0.13623211333926602,0.5438556325642552,0.799612678192687,0.2340112524440541,0.12978230389039022,0.6420412994023588,-0.011092570570590403,-0.47979531117752244,-0.2954755136841413,-0.40221710450218906,0.4401733541603973,-0.22347697766133046,-0.32135378799604686,0.08437599080753017,0.5330705119270088,-0.35993956131390537,0.05498053846848504,0.15747006821764317,0.3707670405159334,-0.11839772037307683,0.32332415720631763,-0.001070959903632701,0.4642376424197719,-0.30829847333069715,-0.5065642254162378,0.02955736425858877,0.5123360961236714,-0.39649744048230906,-0.19511266525712984,-0.19289400320479333,-0.06159841073770333,-0.22004631044373327,-0.2570322345615048,0.7282330297236164,0.5973798681587177,-0.5993855580919585,-0.11498634690181224,-0.22276364900834558
Lymph-BNHL,-0.20582971679267037,0.020371370455002705,-0.2894800172384344,0.012154021336458739,-0.04109791532743098,-0.2000638217657938,-0.3188352479022491,0.2023003628591982,0.05878564939199938,-0.14119259002683954,-0.36879761728325616,0.14884419977664537,-0.11449579976557894,-0.3128900012185803,-0.3316485331318765,0.09012698118042017,-0.247785068143533,-0.2626677334702139,-0.31829598251265406,-0.1862760386411685,-0.27571605481958683,-0.4082751820943428,-0.41030569537748857,-0.3279111238648312,-0.1410262957481351,-0.03927081613170234,-0.32966755032296596,0.10331247819901446,-0.14093715297775666,-0.2973165400998077,-0.3521587248623618,-0.16847696765017933,-0.003957193925545821,-0.043374153743740526,-0.04903910719348249,-0.01499417881010954,0.09080347042134863,-0.0299734224092114,-0.1104803804145409,0.013680543524417483,0.03246523051909073,0.06342709018587943,0.09554447124516247,0.3762034408130856,-0.06853348590965917,0.0580145228197141,-0.08540116383680374,0.19467504568440372,0.6345183080474156,0.30965342253596967,0.008867924996063209,0.41348811492657134,1.0,-0.09130059074042814,0.2828097561661841,0.2686688761799159,0.5892230477950932,0.5913095508799002,0.004267501295790848,0.3553703979636857,0.3651645464889858,-0.2114852182737811,0.050368920539602124,0.02188646951510224,-0.23700845232466589,-0.10216472053176806,-0.3382183412810484,-0.19259304430624177,-0.1483328853037497,-0.076085044512582,-0.21283233423660664,-0.061045725140952474,0.14537229476309327,0.5262605370007912,0.019852297360483835,0.264788592952122,-0.009271886341955611,0.3636407402780589,-0.05566824552243036,0.2538792144256163,0.32673757508053797,-0.19319189947314755,-0.2990536092147384,-0.04975108489157821,0.654558077642424,-0.0476768805155856,0.16398216009992972,-0.029779683666829673,0.31934191003453016,0.20842335251604668,0.09003496615684879,0.563640016891258,0.35219920727652715,-0.31640029172709405,-0.1591463835138298,0.19241202677513086
Lymph-CLL,0.30540644731620514,0.35692520751679485,0.2505078777968271,0.5062001157687303,0.4668813043732883,0.08177712887159222,-0.3000566298854115,0.5061499328937326,0.24594499104516118,-0.04541627087186472,-0.20030017470681685,0.3382524872900883,-0.06694998044285175,-0.1488411058289218,-0.1633209277412629,0.09865781470886278,-0.14791338698587955,-0.1270412292846002,-0.2461014514941785,-0.33703343034311073,-0.326489808149735,-0.45696571912704015,-0.4326031933220676,-0.3990149322248151,-0.140372361565456,-0.15461185048207415,-0.22958036135138965,-0.17890387891790757,-0.29546002475814964,-0.35394078830038683,-0.400339780194925,-0.27816458841116726,-0.09920599495723433,-0.03338463995684602,0.03500860619748294,-0.10454587513795159,0.06152240686223912,0.11062778582385685,-0.19625004195860682,0.16597995027311407,0.06145288205007592,0.11817178874576047,0.027490257548242514,0.2790998910322638,-0.1542540374046009,0.012822061623310075,-0.10645901645339265,0.02689326496539734,0.8512659703230196,1.0,0.7568113659320757,0.740196099966942,0.9680191709265932,0.21077039896581087,0.784959717376474,0.8473472233957519,0.631464946350037,0.5284585691417997,0.4687595859725253,0.8708146256676174,0.29222465292187494,0.13348686508679383,0.1811093151789202,0.07036042879544877,-0.18711397002647498,-0.09891473963458805,-0.30687522573910403,-0.17522726046981524,-0.15519587528103618,0.01803825633693122,-0.3478749520038282,-0.14589107592822154,0.22336176831160445,0.25675564826392777,-0.13223252186731152,0.3945986649290275,0.07856885434727022,0.2948705008065595,-0.11490889733930844,0.10023880106353922,0.0027178531808817025,-0.41099963586542504,-0.29794680051891265,-0.3645255194520819,-0.01984533972942641,-0.39229726729847203,-0.1757102462111112,-0.22616463300215114,-0.08408165760920817,-0.17233097223620966,-0.01921786693054314,0.05367486864784834,-0.050589673408062016,-0.5292294650072297,-0.19461599073602961,-0.3080967308659813
